"cluster","threshold","distance","on_edge","criterion"
"north",0.5,13.2263164993494,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.4732843692711,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.7882896604059,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.1667945680384,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.6038625512731,FALSE,"Zero contour (P = 0.50)"
"south",0.5,41.150439546378,FALSE,"Zero contour (P = 0.50)"
"south",0.5,41.1676528033344,FALSE,"Zero contour (P = 0.50)"
"south",0.5,41.1848660602908,FALSE,"Zero contour (P = 0.50)"
"south",0.5,40.1510987788444,FALSE,"Zero contour (P = 0.50)"
"south",0.5,40.1855252927572,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.1173314973981,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.1345447543545,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.1517580113109,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.1861845252237,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.2033977821801,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.2206110391365,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.2378242960929,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.2595389458299,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.3045356196959,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.3748046195849,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.4702109684095,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.590572936758,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.7356637485835,FALSE,"Zero contour (P = 0.50)"
"south",0.5,38.1179907298645,FALSE,"Zero contour (P = 0.50)"
"south",0.5,38.7489886645122,FALSE,"Zero contour (P = 0.50)"
"south",0.5,37.1186499623319,FALSE,"Zero contour (P = 0.50)"
"south",0.5,37.7629875583579,FALSE,"Zero contour (P = 0.50)"
"south",0.5,37.941353875714,FALSE,"Zero contour (P = 0.50)"
"south",0.5,38.1450263471053,FALSE,"Zero contour (P = 0.50)"
"south",0.5,38.3736020283513,FALSE,"Zero contour (P = 0.50)"
"south",0.5,36.1193091947983,FALSE,"Zero contour (P = 0.50)"
"south",0.5,37.4044168149772,FALSE,"Zero contour (P = 0.50)"
"south",0.5,35.1199684272648,FALSE,"Zero contour (P = 0.50)"
"south",0.5,35.1371816842212,FALSE,"Zero contour (P = 0.50)"
"south",0.5,35.1543949411775,FALSE,"Zero contour (P = 0.50)"
"south",0.5,36.436868961739,FALSE,"Zero contour (P = 0.50)"
"south",0.5,36.7032602619114,FALSE,"Zero contour (P = 0.50)"
"south",0.5,36.9946861654751,FALSE,"Zero contour (P = 0.50)"
"south",0.5,37.3105600550316,FALSE,"Zero contour (P = 0.50)"
"south",0.5,37.6502666028805,FALSE,"Zero contour (P = 0.50)"
"south",0.5,34.155054173644,FALSE,"Zero contour (P = 0.50)"
"south",0.5,36.7164207891034,FALSE,"Zero contour (P = 0.50)"
"south",0.5,33.1557134061113,FALSE,"Zero contour (P = 0.50)"
"south",0.5,35.7861215233674,FALSE,"Zero contour (P = 0.50)"
"south",0.5,36.167731112731,FALSE,"Zero contour (P = 0.50)"
"south",0.5,36.5726215974481,FALSE,"Zero contour (P = 0.50)"
"south",0.5,32.1563726385778,FALSE,"Zero contour (P = 0.50)"
"south",0.5,35.6665886574665,FALSE,"Zero contour (P = 0.50)"
"south",0.5,31.1570318710442,FALSE,"Zero contour (P = 0.50)"
"south",0.5,34.7656784809363,FALSE,"Zero contour (P = 0.50)"
"south",0.5,30.1576911035107,FALSE,"Zero contour (P = 0.50)"
"south",0.5,33.8702998487892,FALSE,"Zero contour (P = 0.50)"
"south",0.5,29.1583503359771,FALSE,"Zero contour (P = 0.50)"
"south",0.5,29.1755635929335,FALSE,"Zero contour (P = 0.50)"
"south",0.5,29.1927768498899,FALSE,"Zero contour (P = 0.50)"
"south",0.5,32.9809032817792,FALSE,"Zero contour (P = 0.50)"
"south",0.5,33.4542292462272,FALSE,"Zero contour (P = 0.50)"
"south",0.5,33.9503243599513,FALSE,"Zero contour (P = 0.50)"
"south",0.5,34.4682054993064,FALSE,"Zero contour (P = 0.50)"
"south",0.5,28.1934360823572,FALSE,"Zero contour (P = 0.50)"
"south",0.5,33.6243649398139,FALSE,"Zero contour (P = 0.50)"
"south",0.5,27.1940953148237,FALSE,"Zero contour (P = 0.50)"
"south",0.5,32.789275726939,FALSE,"Zero contour (P = 0.50)"
"south",0.5,26.1947545472901,FALSE,"Zero contour (P = 0.50)"
"south",0.5,31.9636237873119,FALSE,"Zero contour (P = 0.50)"
"south",0.5,25.1954137797566,FALSE,"Zero contour (P = 0.50)"
"south",0.5,31.1481595983538,FALSE,"Zero contour (P = 0.50)"
"south",0.5,31.7432529692652,FALSE,"Zero contour (P = 0.50)"
"south",0.5,32.3582133049206,FALSE,"Zero contour (P = 0.50)"
"south",0.5,24.1960730122239,FALSE,"Zero contour (P = 0.50)"
"south",0.5,31.5845931881769,FALSE,"Zero contour (P = 0.50)"
"south",0.5,23.1967322446904,FALSE,"Zero contour (P = 0.50)"
"south",0.5,30.8239686488713,FALSE,"Zero contour (P = 0.50)"
"south",0.5,22.1973914771568,FALSE,"Zero contour (P = 0.50)"
"south",0.5,30.0773256374084,FALSE,"Zero contour (P = 0.50)"
"south",0.5,21.1980507096232,FALSE,"Zero contour (P = 0.50)"
"south",0.5,29.3457313686155,FALSE,"Zero contour (P = 0.50)"
"south",0.5,30.0430591865184,FALSE,"Zero contour (P = 0.50)"
"south",0.5,30.7569903846279,FALSE,"Zero contour (P = 0.50)"
"south",0.5,20.1987099420906,FALSE,"Zero contour (P = 0.50)"
"south",0.5,30.0696544582945,FALSE,"Zero contour (P = 0.50)"
"south",0.5,19.199369174557,FALSE,"Zero contour (P = 0.50)"
"south",0.5,29.384433374933,FALSE,"Zero contour (P = 0.50)"
"south",0.5,18.2000284070235,FALSE,"Zero contour (P = 0.50)"
"south",0.5,28.714798733059,FALSE,"Zero contour (P = 0.50)"
"south",0.5,29.471898737521,FALSE,"Zero contour (P = 0.50)"
"south",0.5,30.243008458469,FALSE,"Zero contour (P = 0.50)"
"south",0.5,31.0270833716787,FALSE,"Zero contour (P = 0.50)"
"south",0.5,31.8231651630837,FALSE,"Zero contour (P = 0.50)"
"south",0.5,32.6303750507167,FALSE,"Zero contour (P = 0.50)"
"south",0.5,17.2006876394899,FALSE,"Zero contour (P = 0.50)"
"south",0.5,32.0598514546275,FALSE,"Zero contour (P = 0.50)"
"south",0.5,16.2013468719564,FALSE,"Zero contour (P = 0.50)"
"south",0.5,31.5107082190047,FALSE,"Zero contour (P = 0.50)"
"south",0.5,32.356542830261,FALSE,"Zero contour (P = 0.50)"
"south",0.5,33.2108505145459,FALSE,"Zero contour (P = 0.50)"
"south",0.5,15.2020061044237,FALSE,"Zero contour (P = 0.50)"
"south",0.5,32.7116066083301,FALSE,"Zero contour (P = 0.50)"
"south",0.5,14.1682388229774,FALSE,"Zero contour (P = 0.50)"
"south",0.5,14.1854520799338,FALSE,"Zero contour (P = 0.50)"
"south",0.5,14.2026653368902,FALSE,"Zero contour (P = 0.50)"
"south",0.5,32.2356290418674,FALSE,"Zero contour (P = 0.50)"
"south",0.5,33.1231656730998,FALSE,"Zero contour (P = 0.50)"
"south",0.5,34.0168491368626,FALSE,"Zero contour (P = 0.50)"
"south",0.5,34.916207450155,FALSE,"Zero contour (P = 0.50)"
"south",0.5,35.8208131777349,FALSE,"Zero contour (P = 0.50)"
"south",0.5,13.1688980554438,FALSE,"Zero contour (P = 0.50)"
"south",0.5,35.4149006403951,FALSE,"Zero contour (P = 0.50)"
"south",0.5,12.1695572879102,FALSE,"Zero contour (P = 0.50)"
"south",0.5,35.0328085635745,FALSE,"Zero contour (P = 0.50)"
"south",0.5,35.9622077516622,FALSE,"Zero contour (P = 0.50)"
"south",0.5,36.8952123371732,FALSE,"Zero contour (P = 0.50)"
"south",0.5,37.8315555713245,FALSE,"Zero contour (P = 0.50)"
"south",0.5,11.1702165203776,FALSE,"Zero contour (P = 0.50)"
"south",0.5,37.500760569052,FALSE,"Zero contour (P = 0.50)"
"south",0.5,10.170875752844,FALSE,"Zero contour (P = 0.50)"
"south",0.5,37.193889920209,FALSE,"Zero contour (P = 0.50)"
"south",0.5,38.1490359963064,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.1063427593026,FALSE,"Zero contour (P = 0.50)"
"south",0.5,9.17153498531048,FALSE,"Zero contour (P = 0.50)"
"south",0.5,38.837899093224,FALSE,"Zero contour (P = 0.50)"
"south",0.5,8.2149646801302,FALSE,"Zero contour (P = 0.50)"
"south",0.5,8.11587916149861,FALSE,"Zero contour (P = 0.50)"
"south",0.5,8.12055444690774,FALSE,"Zero contour (P = 0.50)"
"south",0.5,8.13776770386413,FALSE,"Zero contour (P = 0.50)"
"south",0.5,8.15498096082053,FALSE,"Zero contour (P = 0.50)"
"south",0.5,8.17219421777692,FALSE,"Zero contour (P = 0.50)"
"south",0.5,38.593480353176,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.5652299227654,FALSE,"Zero contour (P = 0.50)"
"south",0.5,40.5382746108087,FALSE,"Zero contour (P = 0.50)"
"south",0.5,7.23001269599155,FALSE,"Zero contour (P = 0.50)"
"south",0.5,40.3289472469217,FALSE,"Zero contour (P = 0.50)"
"south",0.5,11.9869491811723,FALSE,"Zero contour (P = 0.50)"
"south",0.5,12.8031480346376,FALSE,"Zero contour (P = 0.50)"
"south",0.5,13.619346888103,FALSE,"Zero contour (P = 0.50)"
"south",0.5,12.8408640540029,FALSE,"Zero contour (P = 0.50)"
"south",0.5,11.9722042425081,FALSE,"Zero contour (P = 0.50)"
"south",0.5,11.1253384535035,FALSE,"Zero contour (P = 0.50)"
"south",0.5,10.3056408580647,FALSE,"Zero contour (P = 0.50)"
"south",0.5,9.52013171104021,FALSE,"Zero contour (P = 0.50)"
"south",0.5,8.77799399666148,FALSE,"Zero contour (P = 0.50)"
"south",0.5,8.09117086242945,FALSE,"Zero contour (P = 0.50)"
"south",0.5,7.47492540125733,FALSE,"Zero contour (P = 0.50)"
"south",0.5,6.94806232653595,FALSE,"Zero contour (P = 0.50)"
"south",0.5,6.53224516856385,FALSE,"Zero contour (P = 0.50)"
"south",0.5,6.24967841578705,FALSE,"Zero contour (P = 0.50)"
"south",0.5,40.1434206501738,FALSE,"Zero contour (P = 0.50)"
"south",0.5,11.411326938094,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.9820261464664,FALSE,"Zero contour (P = 0.50)"
"south",0.5,4.12606985102774,FALSE,"Zero contour (P = 0.50)"
"south",0.5,3.75528779964859,FALSE,"Zero contour (P = 0.50)"
"south",0.5,3.62953399357971,FALSE,"Zero contour (P = 0.50)"
"south",0.5,3.64603560093527,FALSE,"Zero contour (P = 0.50)"
"south",0.5,3.84084957999703,FALSE,"Zero contour (P = 0.50)"
"south",0.5,4.25268765845902,FALSE,"Zero contour (P = 0.50)"
"south",0.5,4.71478682148195,FALSE,"Zero contour (P = 0.50)"
"south",0.5,5.29596719354276,FALSE,"Zero contour (P = 0.50)"
"south",0.5,5.988231689562,FALSE,"Zero contour (P = 0.50)"
"south",0.5,6.75752658377301,FALSE,"Zero contour (P = 0.50)"
"south",0.5,7.57090928115443,FALSE,"Zero contour (P = 0.50)"
"south",0.5,8.38710813461974,FALSE,"Zero contour (P = 0.50)"
"south",0.5,9.20330698808511,FALSE,"Zero contour (P = 0.50)"
"south",0.5,10.0195058415504,FALSE,"Zero contour (P = 0.50)"
"south",0.5,10.8357046950157,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.8450569818237,FALSE,"Zero contour (P = 0.50)"
"south",0.5,3.28152265438661,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.7327657585143,FALSE,"Zero contour (P = 0.50)"
"south",0.5,2.12540652005059,FALSE,"Zero contour (P = 0.50)"
"south",0.5,2.83977696455154,FALSE,"Zero contour (P = 0.50)"
"south",0.5,2.55152645980404,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.6453621699346,FALSE,"Zero contour (P = 0.50)"
"south",0.5,1.42723320506523,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.5830110802315,FALSE,"Zero contour (P = 0.50)"
"south",0.5,0.839286109536807,FALSE,"Zero contour (P = 0.50)"
"south",0.5,0,FALSE,"Zero contour (P = 0.50)"
"south",0.5,0,FALSE,"Zero contour (P = 0.50)"
"south",0.5,0,FALSE,"Zero contour (P = 0.50)"
"south",0.5,0.0146894455788714,FALSE,"Zero contour (P = 0.50)"
"south",0.5,0.73234016680117,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.5458309888453,FALSE,"Zero contour (P = 0.50)"
"south",0.5,0.836781770419971,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.5338929128795,FALSE,"Zero contour (P = 0.50)"
"south",0.5,4.8278562710744,FALSE,"Zero contour (P = 0.50)"
"south",0.5,3.82946156113154,FALSE,"Zero contour (P = 0.50)"
"south",0.5,2.83106685118874,FALSE,"Zero contour (P = 0.50)"
"south",0.5,1.83267214124594,FALSE,"Zero contour (P = 0.50)"
"south",0.5,0.834277431303135,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.5472197116797,FALSE,"Zero contour (P = 0.50)"
"south",0.5,4.85963633916176,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.5857858685266,FALSE,"Zero contour (P = 0.50)"
"south",0.5,5.07373125068495,FALSE,"Zero contour (P = 0.50)"
"south",0.5,12.9360277062377,FALSE,"Zero contour (P = 0.50)"
"south",0.5,13.908687685888,FALSE,"Zero contour (P = 0.50)"
"south",0.5,14.8847562956311,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.6495177342922,FALSE,"Zero contour (P = 0.50)"
"south",0.5,5.46510659434788,FALSE,"Zero contour (P = 0.50)"
"south",0.5,13.2056269967688,FALSE,"Zero contour (P = 0.50)"
"south",0.5,15.1196475336421,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.7382942276488,FALSE,"Zero contour (P = 0.50)"
"south",0.5,5.99916570859019,FALSE,"Zero contour (P = 0.50)"
"south",0.5,13.5437924440372,FALSE,"Zero contour (P = 0.50)"
"south",0.5,15.4158837220232,FALSE,"Zero contour (P = 0.50)"
"south",0.5,16.3629900775324,FALSE,"Zero contour (P = 0.50)"
"south",0.5,17.3158601904047,FALSE,"Zero contour (P = 0.50)"
"south",0.5,18.2735924355227,FALSE,"Zero contour (P = 0.50)"
"south",0.5,37.8719259460382,FALSE,"Zero contour (P = 0.50)"
"south",0.5,38.861722400487,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.8519479763858,FALSE,"Zero contour (P = 0.50)"
"south",0.5,6.12106032455271,FALSE,"Zero contour (P = 0.50)"
"south",0.5,13.9455369557666,FALSE,"Zero contour (P = 0.50)"
"south",0.5,18.5733106288858,FALSE,"Zero contour (P = 0.50)"
"south",0.5,38.0174494420614,FALSE,"Zero contour (P = 0.50)"
"south",0.5,5.57679672707799,FALSE,"Zero contour (P = 0.50)"
"south",0.5,13.9798726349504,FALSE,"Zero contour (P = 0.50)"
"south",0.5,18.8984635409851,FALSE,"Zero contour (P = 0.50)"
"south",0.5,38.1885860843961,FALSE,"Zero contour (P = 0.50)"
"south",0.5,5.1702903014835,FALSE,"Zero contour (P = 0.50)"
"south",0.5,13.8161667532823,FALSE,"Zero contour (P = 0.50)"
"south",0.5,14.8068324701518,FALSE,"Zero contour (P = 0.50)"
"south",0.5,15.7984717094253,FALSE,"Zero contour (P = 0.50)"
"south",0.5,18.7776875326812,FALSE,"Zero contour (P = 0.50)"
"south",0.5,38.384993291638,FALSE,"Zero contour (P = 0.50)"
"south",0.5,4.93569647529232,FALSE,"Zero contour (P = 0.50)"
"south",0.5,15.717483610512,FALSE,"Zero contour (P = 0.50)"
"south",0.5,18.7095999895297,FALSE,"Zero contour (P = 0.50)"
"south",0.5,38.6062853781737,FALSE,"Zero contour (P = 0.50)"
"south",0.5,4.88905408652051,FALSE,"Zero contour (P = 0.50)"
"south",0.5,3.89066544183571,FALSE,"Zero contour (P = 0.50)"
"south",0.5,2.89227679715097,FALSE,"Zero contour (P = 0.50)"
"south",0.5,15.6998353993934,FALSE,"Zero contour (P = 0.50)"
"south",0.5,16.6981390769195,FALSE,"Zero contour (P = 0.50)"
"south",0.5,17.6964533793068,FALSE,"Zero contour (P = 0.50)"
"south",0.5,18.69477660443,FALSE,"Zero contour (P = 0.50)"
"south",0.5,38.6620503983487,FALSE,"Zero contour (P = 0.50)"
"south",0.5,2.89889738272401,FALSE,"Zero contour (P = 0.50)"
"south",0.5,38.6807140491734,FALSE,"Zero contour (P = 0.50)"
"south",0.5,2.9106196533373,FALSE,"Zero contour (P = 0.50)"
"south",0.5,38.7251739251293,FALSE,"Zero contour (P = 0.50)"
"south",0.5,3.10398181942935,FALSE,"Zero contour (P = 0.50)"
"south",0.5,38.7953413380684,FALSE,"Zero contour (P = 0.50)"
"south",0.5,3.55877896510154,FALSE,"Zero contour (P = 0.50)"
"south",0.5,38.8910771433641,FALSE,"Zero contour (P = 0.50)"
"south",0.5,4.06087671455943,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.0121931071951,FALSE,"Zero contour (P = 0.50)"
"south",0.5,4.57608809698694,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.1584537299828,FALSE,"Zero contour (P = 0.50)"
"south",0.5,5.16238625023929,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.3295784854282,FALSE,"Zero contour (P = 0.50)"
"south",0.5,5.75757966532497,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.5252444266679,FALSE,"Zero contour (P = 0.50)"
"south",0.5,6.3527730804101,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.7450891049742,FALSE,"Zero contour (P = 0.50)"
"south",0.5,12.6230364598147,FALSE,"Zero contour (P = 0.50)"
"south",0.5,11.7778241794934,FALSE,"Zero contour (P = 0.50)"
"south",0.5,10.9584137469818,FALSE,"Zero contour (P = 0.50)"
"south",0.5,10.1562466652408,FALSE,"Zero contour (P = 0.50)"
"south",0.5,9.35417662280459,FALSE,"Zero contour (P = 0.50)"
"south",0.5,8.55210658036833,FALSE,"Zero contour (P = 0.50)"
"south",0.5,7.75003653793203,FALSE,"Zero contour (P = 0.50)"
"south",0.5,6.94796649549577,FALSE,"Zero contour (P = 0.50)"
"south",0.5,39.9887137423172,FALSE,"Zero contour (P = 0.50)"
"south",0.5,40.9547672872514,FALSE,"Zero contour (P = 0.50)"
"south",0.5,41.9223364908324,FALSE,"Zero contour (P = 0.50)"
"south",0.5,13.1647485791041,FALSE,"Zero contour (P = 0.50)"
"south",0.5,42.1770716560711,FALSE,"Zero contour (P = 0.50)"
"south",0.5,17.0768419390072,TRUE,"Zero contour (P = 0.50)"
"south",0.5,16.220709568666,TRUE,"Zero contour (P = 0.50)"
"south",0.5,15.3787750591218,FALSE,"Zero contour (P = 0.50)"
"south",0.5,14.5566349901634,FALSE,"Zero contour (P = 0.50)"
"south",0.5,13.752843622721,FALSE,"Zero contour (P = 0.50)"
"south",0.5,42.4538149986579,FALSE,"Zero contour (P = 0.50)"
"south",0.5,17.5975902712322,TRUE,"Zero contour (P = 0.50)"
"south",0.5,42.7521391304261,FALSE,"Zero contour (P = 0.50)"
"south",0.5,18.1559525369438,TRUE,"Zero contour (P = 0.50)"
"south",0.5,17.3494405802006,TRUE,"Zero contour (P = 0.50)"
"south",0.5,16.5473705377644,TRUE,"Zero contour (P = 0.50)"
"south",0.5,43.0715956326494,FALSE,"Zero contour (P = 0.50)"
"south",0.5,17.14256395285,TRUE,"Zero contour (P = 0.50)"
"south",0.5,43.4117179835787,FALSE,"Zero contour (P = 0.50)"
"south",0.5,17.7377573679357,TRUE,"Zero contour (P = 0.50)"
"south",0.5,43.7720244454972,FALSE,"Zero contour (P = 0.50)"
"south",0.5,44.7009290044916,FALSE,"Zero contour (P = 0.50)"
"south",0.5,45.6327687104532,FALSE,"Zero contour (P = 0.50)"
"south",0.5,18.3329507830214,TRUE,"Zero contour (P = 0.50)"
"south",0.5,45.9973956195488,FALSE,"Zero contour (P = 0.50)"
"south",0.5,18.9281441981065,TRUE,"Zero contour (P = 0.50)"
"south",0.5,18.1260741556702,TRUE,"Zero contour (P = 0.50)"
"south",0.5,17.324004113234,TRUE,"Zero contour (P = 0.50)"
"south",0.5,46.3806984122593,FALSE,"Zero contour (P = 0.50)"
"south",0.5,17.9344330512144,TRUE,"Zero contour (P = 0.50)"
"south",0.5,46.7822180370361,FALSE,"Zero contour (P = 0.50)"
"south",0.5,18.5784966801975,TRUE,"Zero contour (P = 0.50)"
"south",0.5,47.2014896115446,FALSE,"Zero contour (P = 0.50)"
"south",0.5,48.1056207150017,FALSE,"Zero contour (P = 0.50)"
"south",0.5,49.0134110597517,FALSE,"Zero contour (P = 0.50)"
"south",0.5,49.9246610359901,FALSE,"Zero contour (P = 0.50)"
"south",0.5,19.2529256673334,TRUE,"Zero contour (P = 0.50)"
"south",0.5,50.3376045762073,FALSE,"Zero contour (P = 0.50)"
"south",0.5,19.9546413757739,TRUE,"Zero contour (P = 0.50)"
"south",0.5,50.766869582542,FALSE,"Zero contour (P = 0.50)"
"south",0.5,20.6808664215921,TRUE,"Zero contour (P = 0.50)"
"south",0.5,20.0207135033364,TRUE,"Zero contour (P = 0.50)"
"south",0.5,19.3895151803068,TRUE,"Zero contour (P = 0.50)"
"south",0.5,18.7901895994093,TRUE,"Zero contour (P = 0.50)"
"south",0.5,51.2120456316593,TRUE,"Zero contour (P = 0.50)"
"south",0.5,19.6107038762483,TRUE,"Zero contour (P = 0.50)"
"south",0.5,51.6727214899278,TRUE,"Zero contour (P = 0.50)"
"south",0.5,20.4471549534447,TRUE,"Zero contour (P = 0.50)"
"south",0.5,47.8394608902108,TRUE,"Zero contour (P = 0.50)"
"south",0.5,48.690830225756,TRUE,"Zero contour (P = 0.50)"
"south",0.5,49.5476888905074,TRUE,"Zero contour (P = 0.50)"
"south",0.5,50.4097569644743,TRUE,"Zero contour (P = 0.50)"
"south",0.5,51.2767717056559,TRUE,"Zero contour (P = 0.50)"
"south",0.5,52.148486386474,TRUE,"Zero contour (P = 0.50)"
"south",0.5,21.2976651933161,TRUE,"Zero contour (P = 0.50)"
"south",0.5,48.3736132857445,TRUE,"Zero contour (P = 0.50)"
"south",0.5,22.1606159100124,TRUE,"Zero contour (P = 0.50)"
"south",0.5,38.8128336905346,TRUE,"Zero contour (P = 0.50)"
"south",0.5,39.5310287529933,TRUE,"Zero contour (P = 0.50)"
"south",0.5,40.2611724364876,TRUE,"Zero contour (P = 0.50)"
"south",0.5,41.0026264300342,TRUE,"Zero contour (P = 0.50)"
"south",0.5,41.7547882148983,TRUE,"Zero contour (P = 0.50)"
"south",0.5,42.5170895063481,TRUE,"Zero contour (P = 0.50)"
"south",0.5,43.2889946501458,TRUE,"Zero contour (P = 0.50)"
"south",0.5,47.2759113514908,TRUE,"Zero contour (P = 0.50)"
"south",0.5,48.0958161475813,TRUE,"Zero contour (P = 0.50)"
"south",0.5,48.9223554645481,TRUE,"Zero contour (P = 0.50)"
"south",0.5,23.0346089648548,TRUE,"Zero contour (P = 0.50)"
"south",0.5,39.5199243268268,TRUE,"Zero contour (P = 0.50)"
"south",0.5,43.9240869857231,TRUE,"Zero contour (P = 0.50)"
"south",0.5,47.8581252644003,TRUE,"Zero contour (P = 0.50)"
"south",0.5,23.9184339086943,TRUE,"Zero contour (P = 0.50)"
"south",0.5,23.4777129083885,TRUE,"Zero contour (P = 0.50)"
"south",0.5,23.0718036287278,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.7934101803892,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.3796538185062,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.9835613222529,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.6042816805356,TRUE,"Zero contour (P = 0.50)"
"south",0.5,38.240996193235,TRUE,"Zero contour (P = 0.50)"
"south",0.5,38.8929193491913,TRUE,"Zero contour (P = 0.50)"
"south",0.5,39.5592992564848,TRUE,"Zero contour (P = 0.50)"
"south",0.5,40.2394176937896,TRUE,"Zero contour (P = 0.50)"
"south",0.5,44.5725446330644,TRUE,"Zero contour (P = 0.50)"
"south",0.5,45.3314404062543,TRUE,"Zero contour (P = 0.50)"
"south",0.5,46.0994668087906,TRUE,"Zero contour (P = 0.50)"
"south",0.5,46.8761750499496,TRUE,"Zero contour (P = 0.50)"
"south",0.5,47.6611406817125,TRUE,"Zero contour (P = 0.50)"
"south",0.5,48.4539623907084,TRUE,"Zero contour (P = 0.50)"
"south",0.5,23.9959236328072,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.6135560647539,TRUE,"Zero contour (P = 0.50)"
"south",0.5,24.9258608101823,TRUE,"Zero contour (P = 0.50)"
"south",0.5,31.4935477808699,TRUE,"Zero contour (P = 0.50)"
"south",0.5,31.7059780470816,TRUE,"Zero contour (P = 0.50)"
"south",0.5,31.9200589336858,TRUE,"Zero contour (P = 0.50)"
"south",0.5,32.1451241764593,TRUE,"Zero contour (P = 0.50)"
"south",0.5,32.3991242675823,TRUE,"Zero contour (P = 0.50)"
"south",0.5,32.6816629748582,TRUE,"Zero contour (P = 0.50)"
"south",0.5,32.9920071048721,TRUE,"Zero contour (P = 0.50)"
"south",0.5,33.3293799420778,TRUE,"Zero contour (P = 0.50)"
"south",0.5,33.6929695685695,TRUE,"Zero contour (P = 0.50)"
"south",0.5,34.0819369444205,TRUE,"Zero contour (P = 0.50)"
"south",0.5,34.4954236084744,TRUE,"Zero contour (P = 0.50)"
"south",0.5,34.9325588882702,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.3771014678735,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.9000991570112,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.442418737313,TRUE,"Zero contour (P = 0.50)"
"south",0.5,25.8609876279647,TRUE,"Zero contour (P = 0.50)"
"south",0.5,32.470446704698,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.8282550719953,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.2380679174612,TRUE,"Zero contour (P = 0.50)"
"south",0.5,26.8007608639582,TRUE,"Zero contour (P = 0.50)"
"south",0.5,33.4473456285271,TRUE,"Zero contour (P = 0.50)"
"south",0.5,33.6584815356119,TRUE,"Zero contour (P = 0.50)"
"south",0.5,33.8725425070521,TRUE,"Zero contour (P = 0.50)"
"south",0.5,34.0891089380634,TRUE,"Zero contour (P = 0.50)"
"south",0.5,34.3287283944134,TRUE,"Zero contour (P = 0.50)"
"south",0.5,34.5955117706529,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.7293072403174,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.1669884093093,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.6260766090695,TRUE,"Zero contour (P = 0.50)"
"south",0.5,38.1057981293546,TRUE,"Zero contour (P = 0.50)"
"south",0.5,27.7447083694988,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.5559494508471,TRUE,"Zero contour (P = 0.50)"
"south",0.5,28.6924181615655,TRUE,"Zero contour (P = 0.50)"
"south",0.5,32.1165515923167,TRUE,"Zero contour (P = 0.50)"
"south",0.5,32.259547357377,TRUE,"Zero contour (P = 0.50)"
"south",0.5,32.3403272221291,TRUE,"Zero contour (P = 0.50)"
"south",0.5,32.3860454361844,TRUE,"Zero contour (P = 0.50)"
"south",0.5,32.4624199600793,TRUE,"Zero contour (P = 0.50)"
